latitude,longitude,store_name,code,location,imei
57.47908,-4.22398,Inverness,GB,Europe/London,8630330696303482097
12.74409,-8.07257,Kati,ML,Africa/Bamako,8630330696303481420
30.81383,75.16878,Moga,IN,Asia/Kolkata,863033069630348792
37.95143,-91.77127,Rolla,US,America/Chicago,3590433799317661677
34.25,135.31667,Iwade,JP,Asia/Tokyo,359043379931766122
41.54566,-71.29144,Middletown,US,America/New_York,3590433799317661271
51.30001,13.10984,Oschatz,DE,Europe/Berlin,863033069630348677
27.92333,118.53333,Pucheng,CN,Asia/Shanghai,863033069630348438
40.49748,44.7662,Hrazdan,AM,Asia/Yerevan,3590433799317662121
42.30865,-83.48216,Canton,US,America/Detroit,8630330696303481768
55.25,24.75,Ukmerge,LT,Europe/Vilnius,359043379931766122
29.84576,-90.10674,Estelle,US,America/Chicago,8630330696303481727
54.58048,16.86194,Ustka,PL,Europe/Warsaw,359043379931766130
41.27621,-72.86843,East Haven,US,America/New_York,359043379931766684
49.195061,16.606836,Brno,CZ,Europe/Prague,8630330696303481297
54.03876,43.91385,Kovylkino,RU,Europe/Moscow,8630330696303481024
37.05944,37.3825,Gaziantep,TR,Europe/Istanbul,359043379931766056
47.64995,-117.23991,Opportunity,US,America/Los_Angeles,863033069630348180
-30.60106,-71.19901,Ovalle,CL,America/Santiago,863033069630348776
4.94273,15.87735,Carnot,CF,Africa/Bangui,8630330696303482188
45.0408,-93.263,Columbia Heights,US,America/Chicago,3590433799317661958
52.21099,7.02238,Gronau,DE,Europe/Berlin,3590433799317661826
36.27462,4.85668,Bordj Zemoura,DZ,Africa/Algiers,8630330696303482337
53.43333,-7.95,Athlone,IE,Europe/Dublin,8630330696303482469
4.73245,-74.26419,Madrid,CO,America/Bogota,8630330696303481677
7.83389,-72.47417,Villa del Rosario,CO,America/Bogota,3590433799317661636
40.5576,-74.28459,Woodbridge,US,America/New_York,3590433799317661388
-15.675,-38.94722,Canavieiras,BR,America/Bahia,359043379931766072
22.10194,85.37752,Barbil,IN,Asia/Kolkata,8630330696303481511
41.84364,-87.71255,South Lawndale,US,America/Chicago,359043379931766965
26.68451,-80.66756,Belle Glade,US,America/New_York,863033069630348222
40.72371,-73.95097,Greenpoint,US,America/New_York,8630330696303482329
25.80565,68.49143,Bhit Shah,PK,Asia/Karachi,863033069630348552
53.16167,6.76111,Hoogezand,NL,Europe/Amsterdam,863033069630348859
51.47805,6.8625,Oberhausen,DE,Europe/Berlin,8630330696303481917
40.98894,28.67582,Yakuplu,TR,Europe/Istanbul,359043379931766726
26.68451,-80.66756,Belle Glade,US,America/New_York,359043379931766791
50.86079,17.4674,Brzeg,PL,Europe/Warsaw,8630330696303481792
-4.06667,37.73333,Same,TZ,Africa/Dar_es_Salaam,359043379931766890
31.84568,-102.36764,Odessa,US,America/Chicago,8630330696303481552
40.70995,0.57856,Amposta,ES,Europe/Madrid,3590433799317661446
55.63711,37.38115,Solntsevo,RU,Europe/Moscow,359043379931766015
52.53048,13.29371,Charlottenburg-Nord,DE,Europe/Berlin,8630330696303481495
48.49144,9.20427,Reutlingen,DE,Europe/Berlin,359043379931766213
-31.25033,-61.4867,Rafaela,AR,America/Argentina/Cordoba,3590433799317662402
34.61667,135.6,Yao,JP,Asia/Tokyo,863033069630348958
52.47774,10.5511,Gifhorn,DE,Europe/Berlin,863033069630348610
34.15429,3.50309,Messaad,DZ,Africa/Algiers,3590433799317662493
51.168,7.973,Finnentrop,DE,Europe/Berlin,359043379931766759
29.22254,79.5286,Haldwani,IN,Asia/Kolkata,359043379931766692
42.64031,125.51176,Dongfeng,CN,Asia/Shanghai,863033069630348628
32.52515,-93.75018,Shreveport,US,America/Chicago,3590433799317661651
38.13708,41.00817,Silvan,TR,Europe/Istanbul,8630330696303481396
-34.28853,146.05093,Griffith,AU,Australia/Sydney,8630330696303482188
19.21667,73.08333,Dombivli,IN,Asia/Kolkata,359043379931766288
-10.90889,-37.03861,Barra dos Coqueiros,BR,America/Maceio,863033069630348784
25.87498,86.59611,Saharsa,IN,Asia/Kolkata,863033069630348149
13.73417,-89.71472,Sonzacate,SV,America/El_Salvador,8630330696303481016
41.92361,20.91361,Bogovinje,MK,Europe/Skopje,863033069630348297
50.9803,11.32903,Weimar,DE,Europe/Berlin,3590433799317662014
14.14989,121.3152,Calauan,PH,Asia/Manila,3590433799317661032
41.29444,69.67639,Parkent,UZ,Asia/Tashkent,359043379931766502
16.68911,98.50893,Myawadi,MM,Asia/Yangon,863033069630348370
44.85278,65.50917,Kyzylorda,KZ,Asia/Qyzylorda,3590433799317662188
50.79205,-1.08593,Southsea,GB,Europe/London,3590433799317662436
52.47774,10.5511,Gifhorn,DE,Europe/Berlin,8630330696303482378
36.81667,117.81667,Zhoucun,CN,Asia/Shanghai,863033069630348958
35.64889,117.27583,Sishui,CN,Asia/Shanghai,359043379931766569
-27.4338,-65.61427,Aguilares,AR,America/Argentina/Tucuman,359043379931766825
10.98778,-74.95472,Puerto Colombia,CO,America/Bogota,3590433799317662030
36.06386,4.62744,El Achir,DZ,Africa/Algiers,359043379931766072
-31.4488,-60.93173,Esperanza,AR,America/Argentina/Cordoba,359043379931766205
34.15429,3.50309,Messaad,DZ,Africa/Algiers,8630330696303481743
-25.42944,-50.00639,Palmeira,BR,America/Sao_Paulo,8630330696303482055
51.08468,7.11393,Burscheid,DE,Europe/Berlin,8630330696303481446
32.61603,44.02488,Karbala,IQ,Asia/Baghdad,3590433799317662410
41.15376,-87.88754,Bourbonnais,US,America/Chicago,3590433799317662329
54.03876,43.91385,Kovylkino,RU,Europe/Moscow,8630330696303481479
11.15583,42.7125,Ali Sabieh,DJ,Africa/Djibouti,8630330696303482089
53.14657,140.72287,Nikolayevsk-on-Amure,RU,Asia/Vladivostok,359043379931766197
37.49223,15.07041,Catania,IT,Europe/Rome,359043379931766973
34.65918,109.22921,Yanliang,CN,Asia/Shanghai,863033069630348487
13.51825,99.95469,Damnoen Saduak,TH,Asia/Bangkok,863033069630348057
43.11667,1.6,Pamiers,FR,Europe/Paris,3590433799317661222
-34.88422,150.60036,Nowra,AU,Australia/Sydney,8630330696303482287
9.3337,122.8637,Santa Catalina,PH,Asia/Manila,3590433799317661370
18.42745,-67.15407,Aguadilla,PR,America/Puerto_Rico,8630330696303482113
-21.205,-41.88778,Itaperuna,BR,America/Sao_Paulo,8630330696303481032
33.93113,-117.54866,Norco,US,America/Los_Angeles,3590433799317661636
-10.91111,-37.07167,Aracaju,BR,America/Maceio,8630330696303481123
45.79377,8.88104,Malnate,IT,Europe/Rome,3590433799317661222
52.21099,7.02238,Gronau,DE,Europe/Berlin,359043379931766460
21.28306,-89.66123,Progreso,MX,America/Merida,8630330696303481883
-8.43333,114.33333,Muncar,ID,Asia/Jakarta,863033069630348693
23.15678,-81.24441,Varadero,CU,America/Havana,359043379931766239
26.91756,-82.07842,Punta Gorda Isles,US,America/New_York,863033069630348974
32.61603,44.02488,Karbala,IQ,Asia/Baghdad,3590433799317661230
5.84752,-5.682,Lakota,CI,Africa/Abidjan,863033069630348180
50.86079,17.4674,Brzeg,PL,Europe/Warsaw,8630330696303481859
33.42585,-6.00137,Oulmes,MA,Africa/Casablanca,3590433799317661701
40.82232,-74.15987,Nutley,US,America/New_York,8630330696303481081
43.61092,3.87723,Montpellier,FR,Europe/Paris,8630330696303481115
10.13361,124.84472,Maasin,PH,Asia/Manila,359043379931766064
50.23019,8.77155,Karben,DE,Europe/Berlin,8630330696303482477
32.5007,-94.74049,Longview,US,America/Chicago,8630330696303481875
40.72816,-74.07764,Jersey City,US,America/New_York,863033069630348370
14.62072,74.83554,Sirsi,IN,Asia/Kolkata,8630330696303482170
49.144482,15.006139,Jindřichův Hradec,CZ,Europe/Prague,3590433799317661875
37.71715,-122.40433,Visitacion Valley,US,America/Los_Angeles,8630330696303481321
3.11988,35.59642,Lodwar,KE,Africa/Nairobi,3590433799317662147
48.25,16.4,Floridsdorf,AT,Europe/Vienna,8630330696303481719
-32.45242,-71.23106,La Ligua,CL,America/Santiago,3590433799317661388
37.73604,-120.93549,Riverbank,US,America/Los_Angeles,8630330696303482170
42.67164,14.01481,Roseto degli Abruzzi,IT,Europe/Rome,8630330696303482121
41.20485,-8.33147,Paredes,PT,Europe/Lisbon,8630330696303482238
40.63316,-74.13653,Port Richmond,US,America/New_York,3590433799317661941
43.61062,-72.97261,Rutland,US,America/New_York,863033069630348818
53.93361,37.92792,Kireyevsk,RU,Europe/Moscow,8630330696303482469
32.42067,-104.22884,Carlsbad,US,America/Denver,863033069630348628
53.38333,-0.76667,Gainsborough,GB,Europe/London,359043379931766643
53.0233,-1.48119,Belper,GB,Europe/London,3590433799317661024
50.511002,14.150558,Terezín,CZ,Europe/Prague,3590433799317662170
48.35693,10.98461,Friedberg,DE,Europe/Berlin,8630330696303481495
52.14,5.58472,Barneveld,NL,Europe/Amsterdam,3590433799317661834
49.183239,15.454273,Telč,CZ,Europe/Prague,8630330696303481453
29.38242,70.91106,Alipur,PK,Asia/Karachi,863033069630348990
-7.51611,109.05389,Wangon,ID,Asia/Jakarta,3590433799317661685
3.7278,98.6738,Labuhan Deli,ID,Asia/Jakarta,3590433799317661610
42.58342,-71.8023,Fitchburg,US,America/New_York,8630330696303481842
46.08333,122.08333,Ulanhot,CN,Asia/Shanghai,8630330696303481982
-22.57306,-47.1725,Artur Nogueira,BR,America/Sao_Paulo,863033069630348172
27.34089,117.4831,Shaowu,CN,Asia/Shanghai,8630330696303481842
33.7207,-116.21677,Indio,US,America/Los_Angeles,8630330696303482303
47.92526,-97.03285,Grand Forks,US,America/Chicago,863033069630348438
34.63915,-120.45794,Lompoc,US,America/Los_Angeles,359043379931766064
13.70727,9.15013,Mirriah,NE,Africa/Niamey,8630330696303481032
40.93333,73,Jalal-Abad,KG,Asia/Bishkek,863033069630348131
34.08565,74.80555,Srinagar,IN,Asia/Kolkata,3590433799317662436
41.91738,3.1631,Palafrugell,ES,Europe/Madrid,3590433799317662451
41.14676,-73.49484,New Canaan,US,America/New_York,3590433799317661271
13.70167,-89.10944,Ilopango,SV,America/El_Salvador,8630330696303482030
36.53333,136.61667,Nonoichi,JP,Asia/Tokyo,3590433799317661362
-33.59217,-70.6996,San Bernardo,CL,America/Santiago,8630330696303481305
12.74409,-8.07257,Kati,ML,Africa/Bamako,8630330696303482410
35.88264,-80.08199,Thomasville,US,America/New_York,359043379931766916
51.78771,56.36091,Saraktash,RU,Asia/Yekaterinburg,8630330696303481636
6.15038,6.83042,Nkpor,NG,Africa/Lagos,8630330696303481321
36.19278,117.65694,Laiwu,CN,Asia/Shanghai,359043379931766049
32.54278,111.50861,Danjiangkou,CN,Asia/Shanghai,8630330696303482311
4.73245,-74.26419,Madrid,CO,America/Bogota,359043379931766841
11.15583,42.7125,Ali Sabieh,DJ,Africa/Djibouti,863033069630348362
37.95143,-91.77127,Rolla,US,America/Chicago,359043379931766270
25.92127,86.79271,Madhipura,IN,Asia/Kolkata,863033069630348750
14.62072,74.83554,Sirsi,IN,Asia/Kolkata,8630330696303481412
55.54028,89.20083,Sharypovo,RU,Asia/Krasnoyarsk,3590433799317661180
35.48199,137.02166,Minokamo,JP,Asia/Tokyo,359043379931766957
52.4089,31.3237,Dobrush,BY,Europe/Minsk,3590433799317661958
10.31672,123.89071,Cebu City,PH,Asia/Manila,863033069630348883
-3.74912,-73.25383,Iquitos,PE,America/Lima,8630330696303481453
40.42386,-3.53261,San Fernando de Henares,ES,Europe/Madrid,359043379931766312
51.14942,15.00835,Zgorzelec,PL,Europe/Warsaw,3590433799317662170
40.87363,14.34085,Volla,IT,Europe/Rome,359043379931766031
51.20219,7.36027,Radevormwald,DE,Europe/Berlin,3590433799317662337
11.93381,79.82979,Puducherry,IN,Asia/Kolkata,359043379931766007
-1.9487,30.4347,Rwamagana,RW,Africa/Kigali,863033069630348602
49.03685,8.70745,Bretten,DE,Europe/Berlin,863033069630348420
37.05944,37.3825,Gaziantep,TR,Europe/Istanbul,863033069630348743
-28.81833,-52.51028,Soledade,BR,America/Sao_Paulo,8630330696303481834
51.84819,1.26738,Walton-on-the-Naze,GB,Europe/London,359043379931766874
-11.78333,19.91667,Luena,AO,Africa/Luanda,3590433799317662352
14.53767,46.83187,Ataq,YE,Asia/Aden,8630330696303481982
2.41669,30.98551,Paidha,UG,Africa/Kampala,3590433799317661891
35.815,139.6853,Shimotoda,JP,Asia/Tokyo,359043379931766759
5.27247,-3.59625,Bonoua,CI,Africa/Abidjan,359043379931766288
5.30383,-1.98956,Tarkwa,GH,Africa/Accra,3590433799317662238
13.65805,102.56365,Paoy Paet,KH,Asia/Phnom_Penh,3590433799317661529
48.06919,11.37703,Gauting,DE,Europe/Berlin,3590433799317661784
13.56667,-15.6,Farafenni,GM,Africa/Banjul,863033069630348016
51.30001,13.10984,Oschatz,DE,Europe/Berlin,8630330696303481636
-21.44236,27.46153,Tonota,BW,Africa/Gaborone,863033069630348792
38.91817,-78.19444,Front Royal,US,America/New_York,863033069630348644
40.60538,-73.75513,Far Rockaway,US,America/New_York,359043379931766130
50.79205,-1.08593,Southsea,GB,Europe/London,359043379931766320
61.72744,17.10558,Hudiksvall,SE,Europe/Stockholm,3590433799317661669
16.06213,76.0586,Hungund,IN,Asia/Kolkata,3590433799317662063
23.73333,114.68333,Heyuan,CN,Asia/Shanghai,359043379931766288
18.18158,76.03889,Osmanabad,IN,Asia/Kolkata,863033069630348065
45.4473,-73.75335,Dorval,CA,America/Toronto,3590433799317661834
50.073658,14.418540,Praha,CZ,Europe/Prague,8630330696303481016
3.7278,98.6738,Labuhan Deli,ID,Asia/Jakarta,8630330696303482279
14.14989,121.3152,Calauan,PH,Asia/Manila,863033069630348883
14.14989,121.3152,Calauan,PH,Asia/Manila,863033069630348420
45.40008,-73.58248,Sainte-Catherine,CA,America/Toronto,359043379931766379
-25.42944,-50.00639,Palmeira,BR,America/Sao_Paulo,3590433799317661362
54.48147,53.47103,Oktyabr‚Äôskiy,RU,Asia/Yekaterinburg,8630330696303481727
50.80019,7.20769,Siegburg,DE,Europe/Berlin,3590433799317661446
40.58654,-122.39168,Redding,US,America/Los_Angeles,3590433799317661362
-23.44361,-51.87389,Sarandi,BR,America/Sao_Paulo,8630330696303482345
15.58552,102.42587,Bua Yai,TH,Asia/Bangkok,863033069630348834
-31.4488,-60.93173,Esperanza,AR,America/Argentina/Cordoba,863033069630348495
34.95303,-120.43572,Santa Maria,US,America/Los_Angeles,3590433799317661438
20.14298,-77.43532,Media Luna,CU,America/Havana,863033069630348222
33.44872,-86.78777,Vestavia Hills,US,America/Chicago,359043379931766957
0.51667,101.44167,Pekanbaru,ID,Asia/Jakarta,8630330696303482394
47.92526,-97.03285,Grand Forks,US,America/Chicago,359043379931766692
35.815,139.6853,Shimotoda,JP,Asia/Tokyo,359043379931766858
41.48199,-81.79819,Lakewood,US,America/New_York,863033069630348453
30.5427,-97.54667,Hutto,US,America/Chicago,3590433799317662287
46.32374,-120.00865,Sunnyside,US,America/Los_Angeles,8630330696303481495
15.73628,75.96976,Gajendragarh,IN,Asia/Kolkata,8630330696303482154
-17.74431,-48.62789,Caldas Novas,BR,America/Sao_Paulo,359043379931766080
47.80527,-122.24064,Bothell West,US,America/Los_Angeles,8630330696303481719
41.55947,14.66737,Campobasso,IT,Europe/Rome,359043379931766502
8.48714,-13.2356,Freetown,SL,Africa/Freetown,863033069630348974
3.27833,32.88667,Kitgum,UG,Africa/Kampala,3590433799317661263
43.32393,5.4584,Les Olives,FR,Europe/Paris,863033069630348685
47.05,15.46667,Sankt Peter,AT,Europe/Vienna,359043379931766106
54.90083,38.07083,Stupino,RU,Europe/Moscow,3590433799317661727
39.12074,27.18052,Bergama,TR,Europe/Istanbul,359043379931766791
48.77644,2.29026,Sceaux,FR,Europe/Paris,359043379931766650
-10.33333,39.28333,Nyangao,TZ,Africa/Dar_es_Salaam,359043379931766403
15.5439,73.7553,Calangute,IN,Asia/Kolkata,863033069630348917
31.39547,34.75699,Rahat,IL,Asia/Jerusalem,863033069630348214
47.64995,-117.23991,Opportunity,US,America/Los_Angeles,863033069630348511
43.61092,3.87723,Montpellier,FR,Europe/Paris,359043379931766288
40.87329,14.43865,Somma Vesuviana,IT,Europe/Rome,8630330696303482394
50.88506,4.07601,Denderleeuw,BE,Europe/Brussels,359043379931766866
39.72943,-104.83192,Aurora,US,America/Denver,8630330696303481438
30.81383,75.16878,Moga,IN,Asia/Kolkata,863033069630348594
57.47908,-4.22398,Inverness,GB,Europe/London,863033069630348917
22.88783,84.13864,Jashpurnagar,IN,Asia/Kolkata,359043379931766759
41.94175,123.50266,Hushitai,CN,Asia/Shanghai,8630330696303481016
39.46667,141.95,Yamada,JP,Asia/Tokyo,8630330696303481313
41.47892,-87.45476,Schererville,US,America/Chicago,863033069630348271
9.15093,-79.62098,Chilibre,PA,America/Panama,8630330696303481560
4.94273,15.87735,Carnot,CF,Africa/Bangui,8630330696303482469
35.85,117.7,Dongdu,CN,Asia/Shanghai,3590433799317662451
52.41667,0.75,Thetford,GB,Europe/London,8630330696303481925
31.78336,35.23388,East Jerusalem,PS,Asia/Hebron,3590433799317662154
48,-4.1,Quimper,FR,Europe/Paris,3590433799317661826
48.35149,8.96317,Hechingen,DE,Europe/Berlin,8630330696303481271
33.37526,74.3092,Rajaori,IN,Asia/Kolkata,359043379931766395
21.59983,71.21169,Amreli,IN,Asia/Kolkata,3590433799317661529
35.8,137.23333,Gero,JP,Asia/Tokyo,8630330696303481842
55.39485,43.83992,Arzamas,RU,Europe/Moscow,8630330696303481537
33.43443,-5.22126,Azrou,MA,Africa/Casablanca,3590433799317661826
50.9803,11.32903,Weimar,DE,Europe/Berlin,3590433799317661982
15.48131,-86.57415,Olanchito,HN,America/Tegucigalpa,863033069630348677
7.65649,4.92235,Efon-Alaaye,NG,Africa/Lagos,3590433799317662022
68.79833,16.54165,Harstad,NO,Europe/Oslo,8630330696303481180
37.19723,122.05228,Tianfu,CN,Asia/Shanghai,3590433799317661065
41.55838,-81.56929,Collinwood,US,America/New_York,3590433799317662121
-8.73508,24.99798,Kamina,CD,Africa/Lubumbashi,3590433799317661529
39.33427,-76.43941,Middle River,US,America/New_York,8630330696303481248
65.84811,24.14662,Tornio,FI,Europe/Helsinki,8630330696303481768
-37.88333,145.06667,Carnegie,AU,Australia/Melbourne,863033069630348289
46.7055,38.2739,Yeysk,RU,Europe/Moscow,359043379931766106
44.43579,26.01649,Sector 6,RO,Europe/Bucharest,359043379931766270
48.35693,10.98461,Friedberg,DE,Europe/Berlin,8630330696303481958
15.48131,-86.57415,Olanchito,HN,America/Tegucigalpa,3590433799317662493
-31.25033,-61.4867,Rafaela,AR,America/Argentina/Cordoba,3590433799317661503
36.20389,127.08472,Nonsan,KR,Asia/Seoul,3590433799317662287
21.01858,-101.2591,Guanajuato,MX,America/Mexico_City,8630330696303481602
11.50526,77.23826,Sathyamangalam,IN,Asia/Kolkata,3590433799317662022
49.593777,17.250879,Olomouc,CZ,Europe/Prague,3590433799317661743
38.55632,69.01354,Vahdat,TJ,Asia/Dushanbe,8630330696303481073
39.72943,-104.83192,Aurora,US,America/Denver,863033069630348040
52.41667,0.75,Thetford,GB,Europe/London,359043379931766171
27.85,112.9,Xiangtan,CN,Asia/Shanghai,359043379931766445
32.52515,-93.75018,Shreveport,US,America/Chicago,359043379931766999
-4.06667,37.73333,Same,TZ,Africa/Dar_es_Salaam,8630330696303481321
46.32374,-120.00865,Sunnyside,US,America/Los_Angeles,8630330696303482196
-34.64966,-58.38341,Barracas,AR,America/Argentina/Buenos_Aires,863033069630348545
45.73333,4.91667,Bron,FR,Europe/Paris,863033069630348875
8.56697,123.33471,Dipolog,PH,Asia/Manila,8630330696303481578
42.58342,-71.8023,Fitchburg,US,America/New_York,359043379931766387
45.44868,-73.81669,Pointe-Claire,CA,America/Toronto,359043379931766536
29.38242,70.91106,Alipur,PK,Asia/Karachi,8630330696303481446
20.88197,85.83334,Bhuban,IN,Asia/Kolkata,3590433799317661339
9.535,-13.68778,Camayenne,GN,Africa/Conakry,3590433799317662162
48.8222,2.12213,Le Chesnay,FR,Europe/Paris,863033069630348867
34.81667,137.4,Toyokawa,JP,Asia/Tokyo,359043379931766908
43.71032,-1.05366,Dax,FR,Europe/Paris,359043379931766874
48.73218,11.18709,Neuburg an der Donau,DE,Europe/Berlin,359043379931766353
44.92934,37.99117,Krymsk,RU,Europe/Moscow,3590433799317662113
29.98869,122.20488,Zhoushan,CN,Asia/Shanghai,8630330696303481776
27.34089,117.4831,Shaowu,CN,Asia/Shanghai,8630330696303481578
-21.15,46.58333,Ikalamavony,MG,Indian/Antananarivo,8630330696303481255
40.42386,-3.53261,San Fernando de Henares,ES,Europe/Madrid,8630330696303482147
14.46693,75.92694,Davangere,IN,Asia/Kolkata,863033069630348032
33.43443,-5.22126,Azrou,MA,Africa/Casablanca,863033069630348917
50.75932,25.34244,Lutsk,UA,Europe/Kyiv,359043379931766569
50.23805,8.86704,Nidderau,DE,Europe/Berlin,3590433799317661834
-8.66667,-35.71667,Catende,BR,America/Recife,359043379931766098
39.72943,-104.83192,Aurora,US,America/Denver,3590433799317661388
38.54491,-121.74052,Davis,US,America/Los_Angeles,8630330696303481628
-21.44345,-65.71875,Tupiza,BO,America/La_Paz,359043379931766213
33.93113,-117.54866,Norco,US,America/Los_Angeles,3590433799317661776
45.51667,4.86667,Vienne,FR,Europe/Paris,3590433799317661990
55.38752,36.73307,Naro-Fominsk,RU,Europe/Moscow,359043379931766254
14.14989,121.3152,Calauan,PH,Asia/Manila,3590433799317661206
11.84962,-86.19903,Jinotepe,NI,America/Managua,3590433799317661156
5.84752,-5.682,Lakota,CI,Africa/Abidjan,359043379931766320
16.68911,98.50893,Myawadi,MM,Asia/Yangon,8630330696303482063
39.08367,-84.50855,Covington,US,America/New_York,359043379931766999
30.81383,75.16878,Moga,IN,Asia/Kolkata,3590433799317661495
-25.54073,152.70493,Maryborough,AU,Australia/Brisbane,8630330696303481578
36.64852,51.49621,Nowshahr,IR,Asia/Tehran,863033069630348693
29.84576,-90.10674,Estelle,US,America/Chicago,863033069630348099
19.32932,-98.1664,Contla,MX,America/Mexico_City,359043379931766858
49.03685,8.70745,Bretten,DE,Europe/Berlin,8630330696303482469
23.5654,119.58627,Magong,TW,Asia/Taipei,3590433799317662196
55.38752,36.73307,Naro-Fominsk,RU,Europe/Moscow,8630330696303481990
51.168,7.973,Finnentrop,DE,Europe/Berlin,8630330696303482444
42.8334,-80.38297,Norfolk County,CA,America/Toronto,863033069630348305
34.75856,136.13108,Ueno-ebisumachi,JP,Asia/Tokyo,3590433799317661040
51.62907,-0.74934,High Wycombe,GB,Europe/London,3590433799317661578
55.62047,37.49338,Tyoply Stan,RU,Europe/Moscow,3590433799317661214
55.64776,38.02486,Malakhovka,RU,Europe/Moscow,8630330696303482394
32.54044,-82.90375,Dublin,US,America/New_York,3590433799317661941
34.86472,117.55417,Zaozhuang,CN,Asia/Shanghai,863033069630348263
26.91756,-82.07842,Punta Gorda Isles,US,America/New_York,8630330696303482345
18.03496,-66.8499,Yauco,PR,America/Puerto_Rico,3590433799317661891
26.11527,86.59509,Supaul,IN,Asia/Kolkata,8630330696303481388
43.1122,12.38878,Perugia,IT,Europe/Rome,3590433799317661552
31.71667,73.38333,Sangla Hill,PK,Asia/Karachi,3590433799317661255
42.67164,14.01481,Roseto degli Abruzzi,IT,Europe/Rome,863033069630348206
37.58105,29.26639,Serinhisar,TR,Europe/Istanbul,3590433799317661214
-7.01833,107.60389,Pameungpeuk,ID,Asia/Jakarta,3590433799317662485
43.54072,-116.56346,Nampa,US,America/Boise,8630330696303482279
47.64995,-117.23991,Opportunity,US,America/Los_Angeles,3590433799317661065
38.38479,-0.76773,Novelda,ES,Europe/Madrid,359043379931766676
34.06635,-84.67837,Acworth,US,America/New_York,3590433799317661404
53.53041,43.67663,Nizhniy Lomov,RU,Europe/Moscow,8630330696303481370
43.61058,1.33467,Colomiers,FR,Europe/Paris,359043379931766544
50.82709,6.9747,Wesseling,DE,Europe/Berlin,8630330696303482055
41.9001,-71.08977,Taunton,US,America/New_York,3590433799317662378
21.46527,83.97573,Sambalpur,IN,Asia/Kolkata,3590433799317662162
20.22816,-103.5687,Zacoalco de Torres,MX,America/Mexico_City,863033069630348875
55.75556,60.70278,Ozersk,RU,Asia/Yekaterinburg,8630330696303482246
43.61092,3.87723,Montpellier,FR,Europe/Paris,8630330696303481966
-11.48472,-37.93278,Rio Real,BR,America/Bahia,359043379931766528
68.79833,16.54165,Harstad,NO,Europe/Oslo,3590433799317661339
-22.92306,-53.13722,Loanda,BR,America/Sao_Paulo,3590433799317661735
30.81383,75.16878,Moga,IN,Asia/Kolkata,8630330696303481172
45.39402,9.29109,San Giuliano Milanese,IT,Europe/Rome,3590433799317661750
15.45144,78.14797,Betamcherla,IN,Asia/Kolkata,3590433799317662196
57.97472,33.2525,Valday,RU,Europe/Moscow,8630330696303481479
31.28092,74.85849,Patti,IN,Asia/Kolkata,8630330696303481263
-6.25,38.66667,Mvomero,TZ,Africa/Dar_es_Salaam,8630330696303481727
22.88783,84.13864,Jashpurnagar,IN,Asia/Kolkata,863033069630348297
43.41949,77.0202,Otegen Batyra,KZ,Asia/Almaty,3590433799317661008
46.65581,32.6178,Kherson,UA,Europe/Kyiv,8630330696303481719
36.06523,-119.01677,Porterville,US,America/Los_Angeles,3590433799317662014
49.13645,8.91229,Eppingen,DE,Europe/Berlin,3590433799317662139
35.64889,117.27583,Sishui,CN,Asia/Shanghai,3590433799317661628
26.18924,-98.15529,San Juan,US,America/Chicago,3590433799317662147
56.9083,60.8019,Beryozovsky,RU,Asia/Yekaterinburg,8630330696303481396
23.04419,-82.00919,Jaruco,CU,America/Havana,863033069630348586
28.15112,-82.46148,Lutz,US,America/New_York,3590433799317662345
36.81667,117.81667,Zhoucun,CN,Asia/Shanghai,8630330696303481404
0.46005,34.11169,Busia,KE,Africa/Nairobi,359043379931766247
42.7392,-84.62081,Waverly,US,America/Detroit,359043379931766221
33.37526,74.3092,Rajaori,IN,Asia/Kolkata,359043379931766569
23.15678,-81.24441,Varadero,CU,America/Havana,3590433799317662097
34.8825,128.62667,Sinhyeon,KR,Asia/Seoul,8630330696303481222
14.53767,46.83187,Ataq,YE,Asia/Aden,3590433799317661750
23.04419,-82.00919,Jaruco,CU,America/Havana,3590433799317662287
29.22254,79.5286,Haldwani,IN,Asia/Kolkata,8630330696303481495
50.75932,25.34244,Lutsk,UA,Europe/Kyiv,359043379931766627
50.09019,8.4493,Hofheim am Taunus,DE,Europe/Berlin,3590433799317662402
41.72059,-87.70172,Evergreen Park,US,America/Chicago,3590433799317661149
-32.05251,115.88782,Willetton,AU,Australia/Perth,3590433799317661271
41.41204,2.18247,el Camp de l'Arpa del Clot,ES,Europe/Madrid,3590433799317661636
33.43443,-5.22126,Azrou,MA,Africa/Casablanca,359043379931766924
39.78504,-85.76942,Greenfield,US,America/Indiana/Indianapolis,8630330696303481867
54.58048,16.86194,Ustka,PL,Europe/Warsaw,8630330696303481818
-21.44236,27.46153,Tonota,BW,Africa/Gaborone,3590433799317661008
5.30383,-1.98956,Tarkwa,GH,Africa/Accra,359043379931766502
41.09246,45.36561,Qazax,AZ,Asia/Baku,359043379931766676
50.598427,13.610242,Litvínov,CZ,Europe/Prague,359043379931766106
37.16911,10.03478,El Alia,TN,Africa/Tunis,8630330696303481164
50.64336,7.2278,Bad Honnef,DE,Europe/Berlin,8630330696303482428
26.2173,-80.22588,North Lauderdale,US,America/New_York,863033069630348107
3.7278,98.6738,Labuhan Deli,ID,Asia/Jakarta,359043379931766320
49.88307,-119.48568,Kelowna,CA,America/Vancouver,3590433799317661487
