ts,imei,mwra,c.android.youtube,c.katana,c.dogalize,c.android.chrome,c.android.gm,c.raider,c.UCMobile.x86,c.android.vending,c.updateassist,c.UCMobile.intl
2018-05-15 16:24:00,863033069630348784,0.00000,14.78516,14.01374,9.16906,12.10521,16.38320,53.82556,35.94303,93.89750,50.11262,67.46757
2018-05-15 16:25:00,8630330696303482410,1.00000,15.77538,17.21723,8.95252,13.42142,9.06741,56.46431,36.69104,93.20727,43.22897,97.77253
2018-05-15 16:26:00,8630330696303481297,0.00000,13.02879,10.82138,14.78016,10.19738,15.46116,29.65914,52.39619,90.79675,7.84444,82.05712
2018-05-15 16:27:00,863033069630348719,1.00000,13.82070,14.67089,11.11729,10.00276,12.93471,30.61352,32.66217,96.21556,35.25017,82.08648
2018-05-15 16:28:00,3590433799317662287,1.00000,12.10103,13.26952,10.10027,8.55287,12.98510,39.99348,61.04747,72.49805,48.14402,37.85967
2018-05-15 16:29:00,863033069630348255,0.00000,12.65226,12.51762,10.15942,9.64876,4.75769,45.67647,24.19884,37.36807,25.16289,30.07769
2018-05-15 16:30:00,8630330696303481735,0.00000,12.41396,9.27763,10.44810,12.46471,11.05332,47.20055,61.29735,71.90685,76.79032,41.06075
2018-05-15 16:31:00,359043379931766379,1.00000,11.99327,11.30990,11.23632,10.41037,10.71221,69.20529,47.92683,30.41298,18.12492,5.88901
2018-05-15 16:32:00,863033069630348586,0.00000,7.81634,16.24547,11.79108,11.40849,10.83947,61.31892,77.65363,75.36160,71.82577,10.32449
2018-05-15 16:33:00,3590433799317662188,1.00000,10.96391,12.02519,10.43439,9.72421,12.23577,46.05786,47.01628,15.10923,68.28893,24.85714
2018-05-15 16:34:00,3590433799317662063,1.00000,14.81048,11.73051,9.05846,10.92853,11.62063,38.13982,34.11064,73.62579,94.47517,81.78438
2018-05-15 16:35:00,863033069630348065,1.00000,10.04228,13.83967,11.88546,8.64159,13.56264,59.99515,49.69675,24.13690,47.82785,87.13502
2018-05-15 16:36:00,359043379931766874,1.00000,11.47353,10.41842,11.31501,9.81221,9.63577,53.34677,52.70055,41.13038,9.22660,64.06275
2018-05-15 16:37:00,863033069630348107,1.00000,10.24443,14.22637,10.55328,11.99946,8.92883,42.45074,39.12244,97.15118,13.76449,42.75740
2018-05-15 16:38:00,8630330696303481982,0.00000,13.22063,12.33088,12.69679,9.16751,13.15335,38.96272,64.52256,22.95167,63.20960,57.05362
2018-05-15 16:39:00,8630330696303482196,1.00000,10.36637,15.83159,10.52883,6.93622,11.25084,36.06930,69.01965,73.07057,29.40321,5.13197
2018-05-15 16:40:00,8630330696303481735,1.00000,8.78249,11.60278,8.73180,9.51229,14.48582,26.98662,52.78789,38.17346,57.83785,24.49467
2018-05-15 16:41:00,3590433799317661842,0.00000,7.56307,14.17848,15.15317,13.46715,15.00112,49.81131,47.19248,19.92916,84.11679,36.67708
2018-05-15 16:42:00,8630330696303482238,0.00000,10.53307,12.94998,11.42130,12.76044,14.71795,59.01987,64.11616,10.02744,74.87402,62.69025
2018-05-15 16:43:00,863033069630348917,0.00000,9.30386,15.58538,11.84591,11.25151,11.22958,45.06559,41.51865,20.44821,18.06533,30.89333
2018-05-15 16:44:00,3590433799317662311,0.00000,9.09996,15.63423,12.36414,14.73988,14.63873,38.91653,41.98450,75.78799,35.01801,23.09910
2018-05-15 16:45:00,8630330696303481982,0.00000,11.77425,11.23983,15.12328,15.12825,14.49941,45.16483,65.71757,89.94692,58.78735,62.23556
2018-05-15 16:46:00,359043379931766916,1.00000,13.95254,10.67612,8.24620,9.29767,11.02780,29.40092,39.12265,44.43303,56.89703,40.88692
2018-05-15 16:47:00,359043379931766882,1.00000,7.12361,13.12800,8.29872,9.05405,15.31042,53.83000,30.48098,4.12405,66.57616,63.75041
2018-05-15 16:48:00,3590433799317661750,1.00000,10.93148,13.14761,10.33178,11.37501,6.07103,36.68605,72.41465,21.16412,56.91529,7.21907
2018-05-15 16:49:00,3590433799317661420,0.00000,15.97049,12.01730,16.71700,9.30401,16.84004,28.70145,51.23471,64.48556,93.80296,55.12486
2018-05-15 16:50:00,863033069630348834,0.00000,15.16085,8.84288,14.09665,11.43651,16.80348,49.39292,70.34837,81.96948,60.28719,0.22727
2018-05-15 16:51:00,3590433799317662238,1.00000,14.93016,11.27833,12.59630,6.76806,13.90805,41.46379,40.42114,46.96344,6.85546,39.48341
2018-05-15 16:52:00,863033069630348297,0.00000,15.29348,12.14769,17.96015,7.06056,13.94611,83.21160,58.24240,30.06071,83.95030,17.02441
2018-05-15 16:53:00,359043379931766890,1.00000,15.06668,17.83796,10.66851,9.00379,10.64210,37.98792,65.71833,92.97897,4.83511,23.00845
2018-05-15 16:54:00,8630330696303481057,1.00000,12.85015,12.37052,10.63956,11.91886,12.74973,45.29809,55.70744,39.23418,76.82111,68.64784
2018-05-15 16:55:00,3590433799317661750,1.00000,14.62255,14.49638,9.49630,9.71346,13.02708,51.53957,15.92280,45.64906,7.05267,35.42780
2018-05-15 16:56:00,8630330696303481545,0.00000,14.71152,10.58586,14.48668,12.18791,14.95888,46.61748,72.81624,64.25984,51.68332,2.87536
2018-05-15 16:57:00,359043379931766924,1.00000,11.94909,11.42980,9.50074,13.04574,5.01287,53.74916,55.03904,27.65973,16.03078,64.99346
2018-05-15 16:58:00,863033069630348297,1.00000,11.35575,13.07212,6.69082,6.15201,8.75985,32.41186,62.30040,4.72494,47.67538,34.07503
2018-05-15 16:59:00,8630330696303481602,0.00000,7.64187,15.20322,14.58349,7.33171,12.02399,60.33449,64.71436,37.99311,61.84988,67.44371
2018-05-15 17:00:00,863033069630348586,0.00000,10.64553,11.65030,10.95557,13.03911,13.19607,40.79454,65.55819,47.23860,29.24882,64.01220
2018-05-15 17:01:00,3590433799317662360,1.00000,12.71059,10.93961,13.48872,10.80364,7.58605,65.59834,55.69568,55.77267,31.87725,52.98049
2018-05-15 17:02:00,3590433799317661230,1.00000,13.94339,12.53189,11.01104,10.56640,8.93474,62.31955,67.67779,20.74861,37.39306,55.86724
2018-05-15 17:03:00,3590433799317661586,0.00000,9.53061,9.73780,13.53124,8.75346,15.06536,63.88035,54.65653,49.47894,66.33288,16.29549
2018-05-15 17:04:00,359043379931766783,1.00000,12.61332,12.40532,9.56826,9.05362,7.97931,31.29382,38.30389,48.26317,99.12677,79.64438
2018-05-15 17:05:00,3590433799317661032,0.00000,8.64565,15.41907,12.58282,15.60179,13.82809,41.18133,35.33409,34.64945,67.83740,59.19924
2018-05-15 17:06:00,8630330696303481859,1.00000,13.34938,11.67050,8.44567,8.88891,9.89539,60.38724,45.70864,90.03623,51.68574,62.42540
2018-05-15 17:07:00,359043379931766056,0.00000,8.12717,12.00134,12.27447,13.33873,15.33936,82.98124,76.33164,22.13958,76.57284,54.97446
2018-05-15 17:08:00,359043379931766023,0.00000,15.21434,13.37652,8.56266,8.40617,13.12927,69.05056,33.53318,46.21145,89.61094,83.98621
2018-05-15 17:09:00,8630330696303482220,0.00000,12.48692,10.55589,15.03665,7.95511,12.83123,35.19814,44.85701,78.85476,73.45346,72.14629
2018-05-15 17:10:00,8630330696303482311,1.00000,13.51047,10.81117,10.18065,13.60991,9.37497,54.37472,54.68214,27.82791,1.43986,44.36220
2018-05-15 17:11:00,8630330696303481990,0.00000,12.57204,8.21278,13.48540,7.80436,14.39430,40.60394,57.90714,13.54888,23.19242,60.98565
2018-05-15 17:12:00,8630330696303482162,0.00000,9.46881,12.67096,12.56000,12.49428,9.81787,56.53945,65.12847,5.96911,47.85159,28.89024
2018-05-15 17:13:00,3590433799317661727,1.00000,13.04574,14.97015,4.97899,9.70652,9.04764,67.49915,46.01871,58.50919,53.46288,64.13050
2018-05-15 17:14:00,863033069630348867,1.00000,12.90301,11.89135,12.65564,9.56894,15.33847,49.88048,48.37865,23.89380,71.90898,23.61210
2018-05-15 17:15:00,359043379931766866,1.00000,13.43080,16.04929,10.90629,11.96937,12.40633,72.11537,39.86433,50.29905,29.24607,52.54861
2018-05-15 17:16:00,863033069630348107,1.00000,12.48302,13.98915,8.67155,3.38206,12.33533,40.96915,39.12971,94.11753,37.29601,4.57453
2018-05-15 17:17:00,3590433799317662220,0.00000,10.36695,14.24048,14.93497,12.87567,14.06685,64.70590,70.21388,29.32411,41.94661,33.67862
2018-05-15 17:18:00,359043379931766510,0.00000,10.70363,14.18421,13.48918,11.26500,17.14954,57.70118,75.15240,2.52563,35.84579,3.46849
2018-05-15 17:19:00,863033069630348313,1.00000,13.72394,7.07322,9.59948,13.32469,12.56063,44.96224,56.92393,41.63341,95.60417,47.07045
2018-05-15 17:20:00,359043379931766528,1.00000,10.89115,13.85959,11.82237,11.19795,14.15362,67.75541,44.58571,54.65128,97.42503,38.12262
2018-05-15 17:21:00,8630330696303482360,1.00000,12.82076,9.80143,11.21472,8.40965,9.96559,69.94534,43.63014,36.00924,81.77916,52.99816
2018-05-15 17:22:00,8630330696303482139,1.00000,8.92532,16.37532,10.34646,10.43020,14.17221,42.07932,61.58627,9.01411,30.09974,92.70347
2018-05-15 17:23:00,863033069630348396,1.00000,14.48657,13.08213,10.72629,10.94695,10.18765,55.47057,69.71573,52.03892,94.25683,14.30451
2018-05-15 17:24:00,359043379931766155,1.00000,9.86774,15.25553,10.21904,11.15675,12.60785,48.14324,44.76082,88.82765,17.68429,98.79091
2018-05-15 17:25:00,8630330696303481057,1.00000,10.24904,13.76260,9.95175,9.99004,16.21283,80.69752,54.51357,72.75044,59.55316,71.57260
2018-05-15 17:26:00,8630330696303482311,1.00000,9.74743,16.36765,10.11083,13.75131,15.06934,80.31384,55.34736,77.35338,19.37548,16.82633
2018-05-15 17:27:00,359043379931766965,0.00000,12.58885,16.48355,10.30225,7.74493,9.02743,60.37871,36.50708,57.78828,60.68439,48.24857
2018-05-15 17:28:00,359043379931766817,0.00000,11.91318,13.13784,11.48148,12.00628,10.09288,60.98489,39.97452,93.42298,94.59159,67.91497
2018-05-15 17:29:00,3590433799317662212,1.00000,10.40607,13.86549,11.55593,8.54283,14.76273,48.63988,64.59214,75.68318,2.34053,16.84616
2018-05-15 17:30:00,8630330696303481370,1.00000,8.28433,13.69063,7.69986,6.81368,14.01006,56.11264,46.67753,41.77085,93.89411,44.68635
2018-05-15 17:31:00,8630330696303481099,1.00000,12.19805,17.30682,9.57190,7.04193,13.58954,82.85880,47.25313,21.87040,9.10590,27.34173
2018-05-15 17:32:00,359043379931766460,1.00000,8.62153,12.75217,10.31557,12.15052,15.95775,69.50293,53.86361,21.64053,41.60340,52.79960
2018-05-15 17:33:00,863033069630348032,1.00000,11.87699,10.70589,10.85607,10.07552,12.86503,40.19835,36.41760,22.77086,7.77007,32.10859
2018-05-15 17:34:00,8630330696303481255,0.00000,10.96085,18.21493,10.58856,10.43623,13.29309,47.86570,56.26620,94.78679,51.09777,7.16422
2018-05-15 17:35:00,863033069630348537,1.00000,7.26371,14.10211,8.04244,11.27511,15.36104,51.04058,65.93351,38.65022,4.56693,95.52645
2018-05-15 17:36:00,3590433799317661545,1.00000,13.62342,13.35433,7.94786,12.60616,13.07949,57.91306,48.94914,30.75510,19.84979,59.52486
2018-05-15 17:37:00,8630330696303481073,1.00000,11.38785,9.65065,9.35361,8.32922,10.04724,73.97672,34.15561,39.72218,7.72222,11.74310
2018-05-15 17:38:00,3590433799317662337,0.00000,11.09449,10.35087,15.29013,16.46853,14.44262,42.03141,42.32323,93.07949,85.30626,52.64412
2018-05-15 17:39:00,863033069630348040,0.00000,8.53117,8.32829,14.82757,15.10169,15.05374,60.63657,34.57582,78.33911,83.25543,27.48906
2018-05-15 17:40:00,863033069630348222,1.00000,9.75684,12.94188,10.53304,11.27394,15.81122,69.46754,41.73049,81.26767,75.34870,50.97033
2018-05-15 17:41:00,863033069630348883,1.00000,10.42270,16.71333,9.00677,3.39894,9.89736,44.79426,47.88895,48.50412,90.30879,61.90805
2018-05-15 17:42:00,359043379931766619,0.00000,10.96005,15.05765,16.88799,15.97033,15.26137,62.33313,47.59308,39.91877,41.62209,51.86161
2018-05-15 17:43:00,8630330696303482238,1.00000,11.81125,12.35316,12.53776,6.61253,10.96175,60.11306,56.41958,92.34567,65.11029,59.76049
2018-05-15 17:44:00,863033069630348149,0.00000,14.20247,13.23300,6.26739,11.83374,7.70652,45.72079,59.34118,9.04321,47.52932,90.21830
2018-05-15 17:45:00,3590433799317661016,1.00000,14.87380,12.52726,7.61963,8.50396,9.38933,51.19213,56.37323,42.70868,65.18441,68.48791
2018-05-15 17:46:00,359043379931766429,0.00000,12.17564,6.37085,11.86925,13.16211,14.43687,42.88593,30.94186,12.01960,64.39237,49.45911
2018-05-15 17:47:00,3590433799317661909,1.00000,14.33761,15.36030,8.80189,10.96475,11.66495,54.98737,69.66467,56.69056,81.29390,16.65383
2018-05-15 17:48:00,863033069630348172,1.00000,10.82428,14.33469,7.91150,10.10577,10.63722,47.87879,38.99550,71.90725,33.71050,92.66154
2018-05-15 17:49:00,359043379931766486,1.00000,15.04025,13.36047,8.21108,11.67730,10.01340,46.71003,54.26617,13.94688,27.22880,58.47135
2018-05-15 17:50:00,8630330696303482121,0.00000,14.81030,10.61935,13.92276,11.75446,13.48764,65.70200,52.05377,10.44041,8.71466,30.84549
2018-05-15 17:51:00,3590433799317661065,1.00000,8.46744,15.21704,10.26399,13.11082,14.68741,64.30213,39.79776,64.58479,80.08247,87.25087
2018-05-15 17:52:00,863033069630348131,0.00000,10.15084,13.14250,13.23253,14.40853,13.53605,59.01348,26.11921,73.69329,83.10172,41.20163
2018-05-15 17:53:00,863033069630348669,1.00000,8.90610,14.01495,6.86761,7.38835,9.83425,52.17043,56.72355,95.90632,23.87315,37.91417
2018-05-15 17:54:00,8630330696303481743,0.00000,12.21811,13.48738,8.82494,12.62181,15.28338,26.79064,60.21413,16.52636,7.76395,4.86270
2018-05-15 17:55:00,359043379931766635,0.00000,9.67315,14.01213,11.38107,15.17242,10.29140,43.18996,67.50799,79.80820,63.24692,61.69208
2018-05-15 17:56:00,3590433799317661479,1.00000,9.11485,16.70064,9.98185,12.88117,14.74008,68.43608,48.96181,58.03951,95.91899,25.49437
2018-05-15 17:57:00,359043379931766627,0.00000,9.05798,16.20084,11.71435,13.59136,15.03754,33.36545,57.47285,14.08370,76.08814,66.89831
2018-05-15 17:58:00,8630330696303481149,0.00000,14.72729,9.24718,17.89794,9.55007,18.21483,53.79729,37.08691,64.04921,72.83906,70.47500
2018-05-15 17:59:00,359043379931766262,1.00000,12.91755,14.21466,10.16038,11.36771,11.80746,46.82498,31.69515,30.74886,88.49395,83.96195
2018-05-15 18:00:00,3590433799317662071,1.00000,8.70975,13.64326,9.40790,10.59799,12.82138,57.18841,60.24672,83.90307,29.16261,96.75746
2018-05-15 18:01:00,863033069630348719,0.00000,8.61272,15.43270,8.77761,13.02201,12.20356,52.98761,47.70743,16.23008,89.05988,6.84832
2018-05-15 18:02:00,863033069630348297,1.00000,10.75875,14.57718,13.32127,10.90902,14.96265,33.93531,57.48069,39.88895,9.25134,38.58481
2018-05-15 18:03:00,8630330696303481677,0.00000,15.74061,8.07321,17.61316,11.55759,13.92711,39.82083,49.55915,97.98517,55.65839,99.65191
2018-05-15 18:04:00,3590433799317661768,1.00000,14.23346,14.46141,8.43225,13.32912,11.14128,47.98810,52.17196,1.06091,5.22560,77.57462
2018-05-15 18:05:00,8630330696303481289,1.00000,7.76006,19.07618,5.56016,8.95213,10.97510,68.41908,44.26814,22.32066,63.21214,70.03541
2018-05-15 18:06:00,3590433799317662378,1.00000,11.47159,9.15711,6.95308,5.74822,11.03963,58.67732,46.03044,4.82565,52.13558,10.29666
2018-05-15 18:07:00,3590433799317662311,0.00000,15.61245,10.71762,14.03600,12.09718,14.73442,43.23616,51.76929,69.78233,9.22788,91.86850
2018-05-15 18:08:00,8630330696303482402,1.00000,5.25528,10.36894,15.47337,12.77438,13.88375,68.09748,63.62407,92.82237,26.44506,27.23430
2018-05-15 18:09:00,3590433799317662063,1.00000,11.18194,15.15525,9.41562,9.29731,6.79676,52.70137,31.93331,11.65794,13.91863,24.63926
2018-05-15 18:10:00,8630330696303481727,1.00000,11.67644,13.14107,12.07112,10.71441,12.09319,62.10309,75.68967,97.37237,59.74259,61.56969
2018-05-15 18:11:00,8630330696303481677,1.00000,9.77000,11.90186,10.62085,11.59865,17.36614,64.35730,42.46024,22.93471,57.13273,0.80281
2018-05-15 18:12:00,359043379931766734,0.00000,15.34698,15.05636,11.30310,10.09164,10.04065,40.95771,68.40366,86.96111,7.80193,72.24144
2018-05-15 18:13:00,8630330696303481230,1.00000,15.86095,13.02018,9.19081,12.25932,9.51358,46.80768,51.63870,55.52947,32.66531,50.05319
2018-05-15 18:14:00,3590433799317662089,1.00000,13.23213,13.38111,10.56486,10.65543,11.39670,57.71899,61.64599,94.97120,33.26717,84.24179
2018-05-15 18:15:00,359043379931766197,0.00000,14.11226,8.31578,13.34249,8.50169,12.52851,36.59269,59.61975,81.97820,96.64094,62.52568
2018-05-15 18:16:00,8630330696303481214,0.00000,9.43590,15.72964,8.10606,12.53277,12.32113,24.71047,50.09647,9.73548,86.82211,0.22802
2018-05-15 18:17:00,359043379931766106,0.00000,13.46798,10.76371,14.48731,8.94416,16.99503,62.51589,37.08476,18.95193,99.28475,48.44662
2018-05-15 18:18:00,863033069630348578,1.00000,15.21821,10.33766,9.66774,9.04632,8.16945,26.42273,38.83060,10.95076,62.88126,35.49234
2018-05-15 18:19:00,8630330696303482006,1.00000,6.69963,16.17860,8.12833,8.16396,11.96187,61.01157,28.52244,88.75337,28.87174,33.93884
2018-05-15 18:20:00,8630330696303482394,0.00000,14.94752,9.14041,15.98486,7.28974,14.61772,24.22277,56.15875,70.82776,27.08905,35.97687
2018-05-15 18:21:00,359043379931766445,1.00000,10.27256,14.42779,9.73873,8.91937,10.51856,37.83938,22.45505,98.45126,59.31656,23.34410
2018-05-15 18:22:00,359043379931766916,1.00000,13.71278,12.56160,11.45460,11.11706,11.50667,53.56595,60.44462,82.81524,6.42165,73.53253
2018-05-15 18:23:00,359043379931766866,1.00000,10.72417,9.09330,8.34959,7.50370,14.14311,69.90067,38.14672,38.52010,18.68779,10.72938
2018-05-15 18:24:00,359043379931766932,1.00000,9.76057,12.35958,11.69346,12.38222,15.57808,21.13104,56.46270,69.25878,33.35453,66.65333
2018-05-15 18:25:00,3590433799317662360,0.00000,16.57520,7.09731,12.23271,8.60406,14.88342,45.92860,26.90509,9.92446,45.29663,62.40504
2018-05-15 18:26:00,8630330696303481552,1.00000,7.85631,12.45938,7.50197,6.97020,10.39727,44.76170,54.09870,22.88188,55.30739,93.89323
2018-05-15 18:27:00,3590433799317661131,0.00000,8.49861,10.84729,12.94334,10.67616,16.41344,36.30355,47.57800,60.62021,94.27774,93.24030
2018-05-15 18:28:00,8630330696303481057,0.00000,8.09910,14.87744,9.92261,11.48749,13.18302,64.76887,30.20960,0.24640,46.36828,28.13550
2018-05-15 18:29:00,3590433799317662139,1.00000,12.96675,12.56185,9.65530,7.42784,10.84169,52.43162,58.85209,12.70257,48.29019,74.59827
2018-05-15 18:30:00,359043379931766866,1.00000,11.25760,11.68025,12.99832,9.23242,12.29681,71.88809,41.39359,45.50146,35.32683,70.69325
2018-05-15 18:31:00,863033069630348289,0.00000,12.44348,14.47818,13.32134,14.57283,13.27384,35.96887,40.61433,19.61182,79.61361,82.92533
2018-05-15 18:32:00,3590433799317661552,1.00000,15.59780,14.87332,9.84970,8.18410,14.54600,47.93566,29.74482,98.18497,94.00271,81.12052
2018-05-15 18:33:00,3590433799317662253,1.00000,12.65267,10.81809,10.77450,9.59486,13.31112,36.53933,53.81538,63.60061,97.48426,93.11647
2018-05-15 18:34:00,359043379931766866,1.00000,9.97311,13.61390,6.34799,7.57115,9.71962,39.07038,45.97879,72.10850,91.63614,55.19794
2018-05-15 18:35:00,359043379931766973,1.00000,9.19176,12.80320,8.66555,6.36219,16.22968,44.39050,64.66182,2.16750,11.43197,26.89268
2018-05-15 18:36:00,863033069630348354,1.00000,12.81849,9.38194,9.15543,6.54995,12.46349,34.59904,62.19038,74.02425,6.54838,74.81470
2018-05-15 18:37:00,863033069630348750,0.00000,9.47329,9.39564,13.58783,11.07539,10.89861,53.96632,51.54552,81.02949,18.28751,8.73298
2018-05-15 18:38:00,3590433799317661685,0.00000,12.16724,9.41071,8.25385,9.36420,11.09040,35.49841,60.39922,85.26971,50.84158,35.12379
2018-05-15 18:39:00,3590433799317662295,0.00000,10.51813,14.14182,13.72826,12.58559,9.40520,72.46895,36.45889,49.24013,12.93425,92.81631
2018-05-15 18:40:00,8630330696303482238,0.00000,10.76509,12.51431,15.95612,14.77161,12.89150,58.34566,25.38259,20.95501,18.97165,44.52970
2018-05-15 18:41:00,8630330696303482113,0.00000,14.92278,6.98955,13.19755,12.39190,16.80058,58.09704,68.71720,75.64755,25.04340,89.46380
2018-05-15 18:42:00,3590433799317661230,1.00000,16.07413,11.36866,13.52705,9.96841,13.89510,44.05781,60.79227,74.83918,32.08993,93.29145
2018-05-15 18:43:00,8630330696303481289,0.00000,8.40988,17.27365,11.96251,14.29696,10.95111,42.58909,43.83002,12.70949,56.91126,22.22398
2018-05-15 18:44:00,3590433799317661487,0.00000,7.10479,12.01484,14.67351,12.68376,14.55155,49.53258,64.81632,90.81053,62.63651,0.73624
2018-05-15 18:45:00,863033069630348750,1.00000,9.15495,13.10685,10.40882,10.71434,13.41935,42.67408,28.74793,53.39559,77.77297,23.04100
2018-05-15 18:46:00,8630330696303481271,1.00000,12.57320,11.47043,8.97169,7.02148,10.02711,49.30345,49.70164,92.74454,87.03355,99.11388
2018-05-15 18:47:00,3590433799317661313,0.00000,10.03267,16.38329,13.75986,14.88056,12.38463,58.21444,50.15979,17.94759,67.49154,52.65547
2018-05-15 18:48:00,8630330696303481032,0.00000,11.37326,10.09423,14.64432,9.50360,12.21961,66.09278,32.46060,94.36193,95.59687,97.36479
2018-05-15 18:49:00,863033069630348735,1.00000,15.25880,11.60596,11.28301,8.64072,10.27118,67.52804,41.91157,52.41606,5.02172,39.91221
2018-05-15 18:50:00,3590433799317661404,1.00000,13.12491,9.38740,13.12036,9.52835,10.26293,56.89933,50.06413,89.74060,26.57454,72.03742
2018-05-15 18:51:00,3590433799317662030,0.00000,13.52500,7.71429,14.89025,6.34612,13.97515,53.44027,68.85773,84.87370,54.54636,47.31095
2018-05-15 18:52:00,359043379931766239,1.00000,11.38174,13.76829,9.96342,7.74569,14.63136,30.14354,44.69242,18.21424,73.88222,40.61133
2018-05-15 18:53:00,3590433799317661354,0.00000,9.31138,12.89450,13.21520,11.95964,10.79903,53.96793,25.58194,18.77156,41.97275,61.50219
2018-05-15 18:54:00,359043379931766171,1.00000,12.22341,14.96536,11.03094,7.89725,13.04191,51.64423,69.57473,39.70771,43.01964,35.79869
2018-05-15 18:55:00,3590433799317661172,1.00000,8.41666,15.46891,7.64810,8.85320,13.78848,68.79851,46.93827,5.28276,89.98623,0.61889
2018-05-15 18:56:00,3590433799317662147,1.00000,7.94433,11.78780,9.92690,10.71638,15.44712,29.29672,40.89319,73.79023,73.45958,41.31220
2018-05-15 18:57:00,863033069630348628,0.00000,13.65846,8.91229,15.89501,9.31112,15.02123,35.02450,49.09518,63.74579,78.51829,82.71117
2018-05-15 18:58:00,359043379931766585,1.00000,11.58278,15.64990,10.27414,11.17186,8.24468,41.86624,38.76450,60.81566,14.08291,85.79072
2018-05-15 18:59:00,3590433799317661586,1.00000,15.00993,17.20172,8.45532,9.84770,6.70843,51.96378,60.67737,29.62128,77.62632,92.90781
2018-05-15 19:00:00,3590433799317661271,0.00000,11.72792,13.69874,9.55436,10.59907,12.77460,50.25070,80.61678,73.32249,15.39178,9.50833
2018-05-15 19:01:00,359043379931766767,0.00000,8.98404,12.97825,14.79026,15.80956,15.61492,24.13847,48.78374,31.75147,93.44361,90.91349
2018-05-15 19:02:00,8630330696303481974,1.00000,8.33464,13.07966,9.18583,9.52463,13.93732,65.93155,41.12585,30.44335,92.68657,94.54087
2018-05-15 19:03:00,8630330696303481511,0.00000,12.27375,15.04958,9.75564,12.31952,13.69369,57.29677,50.35975,17.47806,6.79659,32.74801
2018-05-15 19:04:00,8630330696303481677,1.00000,13.03813,14.93743,8.68437,11.64400,6.62133,61.62380,42.28446,3.29441,52.55353,50.38813
2018-05-15 19:05:00,8630330696303481909,0.00000,14.80510,9.84965,10.10138,10.13600,13.45252,67.13773,82.26269,76.05169,53.70220,61.50635
2018-05-15 19:06:00,3590433799317661149,1.00000,13.73514,15.93999,11.76764,8.73297,8.21597,35.63680,40.84141,6.96425,33.62582,75.28637
2018-05-11 13:20:00,8630330696303481198,1.00000,10.01525,16.80622,8.15123,8.98668,13.03862,56.87032,45.84657,3.97146,64.28107,76.04673
2018-05-13 9:51:00,3590433799317661875,0.00000,12.85403,10.57467,14.86429,11.92220,15.98740,48.29897,45.71057,74.73343,28.59241,89.89036
2018-05-13 14:53:00,863033069630348784,1.00000,13.32211,12.67973,8.13769,7.83167,10.64506,46.08650,67.71912,44.83391,77.93759,0.34558
2018-05-12 16:47:00,8630330696303482386,0.00000,16.35823,9.38979,14.87090,13.98152,15.24323,53.30155,53.24922,42.45584,13.47833,45.88939
2018-05-11 8:44:00,359043379931766601,0.00000,13.16679,9.56091,12.87904,12.13212,15.29250,51.47795,54.54305,49.06489,25.44863,46.84871
2018-05-07 2:29:00,3590433799317661867,1.00000,15.26528,14.36798,11.59859,9.76919,4.12134,41.95786,32.79039,14.16071,53.11431,43.57631
2018-05-08 7:52:00,8630330696303482063,1.00000,14.16203,15.74659,11.64994,11.49561,11.29097,65.93735,37.46824,71.82883,5.11928,47.41415
2018-05-08 11:04:00,3590433799317661818,1.00000,9.11193,10.49638,8.24583,6.43988,13.42855,72.44539,59.15676,38.71161,6.31042,83.57738
2018-05-08 19:31:00,3590433799317661545,1.00000,13.83772,11.93909,9.45435,10.33167,7.65256,54.07888,56.29228,81.24068,85.65683,1.31888
2018-05-09 9:01:00,863033069630348255,1.00000,11.22440,11.95273,13.73231,12.99331,15.54244,68.95739,56.81911,47.14294,25.52188,70.30540
2018-05-05 12:02:00,863033069630348842,0.00000,13.93873,11.69626,11.99141,13.56332,9.40256,45.28162,44.40995,6.52627,67.16414,25.54122
2018-05-15 8:57:00,8630330696303482451,0.00000,16.23347,7.10225,11.85797,12.83140,14.00434,26.00963,49.88307,22.43601,8.74959,68.14019
2018-05-15 13:43:00,3590433799317662386,0.00000,10.35014,13.23077,13.02277,17.13658,12.34471,53.33680,54.55059,12.18721,17.74777,9.02615
2018-05-06 13:23:00,3590433799317662436,1.00000,11.11147,10.81309,8.69812,5.99218,13.82987,52.61514,51.24566,1.87244,82.21273,98.49248
2018-05-12 22:15:00,359043379931766304,0.00000,6.97685,12.45553,12.92089,10.62570,12.67402,59.14954,27.14011,88.11991,27.90985,13.35082
2018-05-06 8:23:00,863033069630348495,1.00000,17.11671,14.97724,10.02136,13.99850,12.61329,55.71920,51.65374,36.02097,53.27042,74.87495
2018-05-08 22:25:00,3590433799317661784,1.00000,11.66878,14.32102,14.30936,11.49383,16.45795,62.01332,42.44919,85.92921,34.23479,56.35431
2018-05-14 11:29:00,8630330696303482204,0.00000,10.99664,11.38114,15.30365,16.63989,14.73262,62.61250,41.86672,94.58877,94.81507,89.87776
2018-05-09 20:32:00,8630330696303481057,1.00000,13.74744,13.54396,11.11515,10.78535,8.43817,58.56207,31.77219,74.90892,72.61900,14.92225
2018-05-06 2:20:00,8630330696303481594,1.00000,19.96371,8.33834,15.36688,13.06686,16.25215,41.19318,64.35999,69.24947,91.74513,61.66297
2018-05-07 5:26:00,3590433799317661511,1.00000,13.52270,13.62636,12.69702,10.81385,9.92000,46.46831,55.36526,33.61828,23.41514,5.00291
