ts,imei,mwra,p.system,p.android.chrome,p.android.settings,p.android.gm,p.android.packageinstaller,p.android.externalstorage,p.android.documentsui,p.simulator,p.browser.provider,p.gms.persistent,p.android.gms,p.android.defcontainer,p.google,p.dogalize,p.notifier,p.inputmethod.latin,p.android.vending,p.katana,p.process.gapps,p.olauncher
2018-05-12 13:25:00,8630330696303481495,0.00000,8.82757,8.58177,12.39098,6.83360,14.86573,8.92769,10.80800,45.15297,0.01784,50.92096,57.12976,66.33304,26.46985,26.62003,40.92900,56.91280,63.02617,51.07989,89.49281,64.25973
2018-05-12 13:26:00,863033069630348131,1.00000,11.46001,9.47850,16.68664,11.01052,8.18652,11.61463,10.96908,38.01596,0.22202,46.36859,34.29053,36.31339,39.18513,45.34388,84.30952,22.84151,35.53062,70.77499,63.09474,16.95845
2018-05-12 13:27:00,863033069630348065,0.00000,12.81953,11.81219,12.93566,15.76977,6.60263,17.09529,10.30054,65.28186,0.85216,40.24946,66.68238,21.94239,4.82411,47.39378,48.69417,12.50323,23.30835,83.96855,78.08389,50.50442
2018-05-12 13:28:00,359043379931766015,0.00000,10.11293,11.97068,12.06550,10.31870,10.52148,17.16221,10.92347,38.64850,0.06245,53.48806,65.66323,42.72602,91.57440,76.96086,31.38514,76.93377,96.73492,82.77037,12.38573,55.77648
2018-05-12 13:29:00,3590433799317662493,0.00000,13.65930,8.51053,11.29651,12.85823,10.11583,4.89022,9.41314,51.58106,1.97228,50.50999,49.75147,5.20282,47.78885,67.67617,59.73753,40.13721,48.50090,83.33098,41.59735,41.66457
2018-05-12 13:30:00,8630330696303481149,1.00000,10.76640,16.23653,18.23144,16.62016,7.97312,11.29000,10.13146,64.73928,0.10980,37.17940,49.86519,78.33817,95.91740,26.22870,62.60308,12.59330,99.69700,37.10410,55.55557,43.79968
2018-05-12 13:31:00,359043379931766304,0.00000,8.17681,9.53598,7.73651,8.03627,13.64694,11.44620,12.87394,64.51671,0.01137,46.44568,42.77373,17.49354,58.43282,73.21497,1.14537,17.02679,52.83273,56.78471,72.57553,53.74532
2018-05-12 13:32:00,3590433799317662097,0.00000,9.56320,10.10864,12.47027,11.39122,15.49118,6.63066,16.90342,39.18859,0.03516,55.99269,57.09589,86.68170,54.93120,77.79529,75.27399,14.99592,29.94900,77.47023,64.08828,34.66246
2018-05-12 13:33:00,359043379931766858,1.00000,10.76956,13.07427,15.84614,14.68194,7.59274,12.51131,13.06348,46.67030,0.11198,58.71584,56.66917,91.32131,46.59975,33.68648,44.30364,28.13164,69.39164,29.99976,46.28075,62.50917
2018-05-12 13:34:00,359043379931766841,1.00000,6.85149,10.77332,12.30937,11.83527,11.91648,10.19812,15.54973,45.47750,0.00539,32.98688,41.31692,11.22643,53.33762,71.56833,50.19415,71.61260,44.18748,32.66311,93.12830,91.08241
2018-05-12 13:35:00,359043379931766890,1.00000,11.57876,7.81894,10.97806,7.70740,15.69343,10.81175,12.46887,50.76929,0.24837,35.12646,58.83197,47.86340,33.93264,34.32796,32.68257,14.12457,54.49993,81.28409,93.33021,15.40599
2018-05-12 13:36:00,3590433799317662030,0.00000,8.99111,9.94872,17.06716,10.18911,17.04916,14.89458,10.07448,62.67870,0.02164,48.69053,28.24702,64.48341,62.83510,15.73961,82.46546,18.96228,47.90693,14.17834,99.83376,34.23592
2018-05-12 13:37:00,359043379931766494,1.00000,8.06422,11.49492,10.48875,11.68236,10.96178,12.75939,14.60614,44.96953,0.00795,72.82129,60.34544,32.09102,74.81013,7.64625,40.31577,5.36307,64.22058,2.94237,51.78388,58.50001
2018-05-12 13:38:00,3590433799317661800,1.00000,14.22959,8.71211,15.38762,13.56952,9.76603,7.82261,10.62521,60.04674,3.48375,18.33743,49.52664,16.53354,73.67877,6.69677,40.51000,48.58430,58.71151,72.90864,4.29780,36.55844
2018-05-12 13:39:00,3590433799317661669,1.00000,11.95933,14.92383,14.66143,14.73476,9.37455,14.08927,12.60690,25.08438,0.36307,57.97203,49.13814,75.21342,42.56871,21.75574,47.23221,71.94758,43.89449,75.05367,42.51675,13.15814
2018-05-12 13:40:00,8630330696303481321,0.00000,9.94371,11.94022,11.82054,7.06007,10.19216,11.09551,16.49516,29.93373,0.05068,47.62442,48.45529,60.01411,85.09800,67.30399,22.75155,37.87140,45.70103,73.81593,18.41099,92.56953
2018-05-12 13:41:00,8630330696303481784,0.00000,9.53319,10.62207,15.22875,10.84776,12.87677,10.14218,17.48222,64.23718,0.03528,25.37787,40.57755,80.57689,12.73533,42.01866,53.87245,1.14133,54.00484,4.26149,90.86602,28.95913
2018-05-12 13:42:00,8630330696303481610,1.00000,9.70679,14.82893,14.32177,15.13581,9.04413,13.61972,12.18363,39.52420,0.04034,46.26906,65.96404,71.76976,40.51987,36.76220,66.24659,46.79736,30.06617,79.00129,98.40605,1.08340
2018-05-12 13:43:00,8630330696303482279,0.00000,7.36008,18.96301,15.90343,14.15351,10.54913,10.32647,12.07492,66.02141,0.00765,35.93827,31.85260,11.23443,96.62567,22.06852,24.71181,59.82212,26.21749,67.90517,63.78352,4.15160
2018-05-12 13:44:00,8630330696303481529,1.00000,9.42109,12.29544,14.93135,12.98102,10.82220,13.73139,11.56726,44.20868,0.03034,43.87244,48.94427,68.55103,76.83663,39.05660,74.01445,18.90188,68.63275,54.81498,44.98104,72.18570
2018-05-12 13:45:00,3590433799317662352,1.00000,14.59408,12.27492,13.61635,14.80441,10.03654,11.72911,8.86700,60.80294,5.01279,45.23278,64.04883,88.76387,75.02493,21.29250,41.46218,97.40746,6.04697,26.88714,54.61305,47.80502
2018-05-12 13:46:00,3590433799317661727,0.00000,10.26018,10.34712,10.64195,8.22765,14.17199,13.22551,10.21234,64.26670,0.06890,46.95604,48.44224,3.47385,87.09167,24.21369,56.74941,10.03230,25.93138,2.05858,22.38822,92.77519
2018-05-12 13:47:00,863033069630348552,1.00000,9.59655,15.16689,13.08529,12.41610,13.52814,10.37652,12.11664,55.06334,0.03695,32.62988,59.50567,91.41620,87.11777,45.64043,82.43883,78.70071,53.35915,52.58092,12.66796,89.07702
2018-05-12 13:48:00,359043379931766213,1.00000,13.77000,10.38244,13.94765,12.33318,12.27216,8.92356,9.58516,65.97704,2.19915,37.67820,32.88403,45.78111,43.66360,36.82734,32.16610,4.09311,78.78356,92.63498,34.14116,62.30075
2018-05-12 13:49:00,8630330696303481255,0.00000,10.36611,10.24848,14.19565,9.21410,12.78076,10.95211,11.81714,43.61544,0.07593,40.69631,58.63376,61.76807,8.23028,83.68210,34.74416,15.90118,37.11325,70.95537,6.56375,89.28005
2018-05-12 13:50:00,359043379931766932,1.00000,12.61418,7.69219,15.41361,13.11598,9.53651,10.67020,9.76102,50.64226,0.69567,36.24520,50.96989,12.92368,13.20655,59.11575,90.67686,46.21680,50.11546,76.55066,35.94123,80.89422
2018-05-12 13:51:00,3590433799317661099,1.00000,13.92649,7.47301,14.69972,12.55583,7.53201,6.60292,11.68474,49.91276,2.57209,33.43353,48.51723,94.58634,93.25714,63.82932,1.29769,87.07507,85.51668,75.20213,69.39643,20.88922
2018-05-12 13:52:00,359043379931766049,0.00000,11.86972,9.48357,11.51342,9.84883,12.01775,13.22638,13.54617,52.41851,0.33138,41.24298,36.11961,6.80946,27.24134,42.34687,87.85731,10.55574,73.97284,29.71322,92.35113,24.30840
2018-05-12 13:53:00,8630330696303481073,1.00000,13.17750,11.09962,10.90432,9.98348,14.38174,17.21531,10.65275,37.07855,1.22022,59.53294,61.37229,12.75894,45.04023,57.83670,13.58612,91.09424,0.41878,36.05613,72.07117,77.81599
2018-05-12 13:54:00,8630330696303482220,1.00000,10.13072,13.83970,12.44665,13.30865,11.21712,15.01345,13.44196,51.34280,0.05996,42.27908,48.42183,32.23748,32.08167,58.36789,39.87699,19.16759,64.28876,71.22001,53.54736,43.97682
2018-05-12 13:55:00,8630330696303482295,0.00000,11.44402,9.60709,10.51812,8.62772,13.38046,14.51934,14.38385,31.23370,0.21495,52.32568,62.69847,42.63401,23.26129,42.36197,38.71083,97.45092,28.67443,72.92741,17.78561,44.57668
2018-05-12 13:56:00,8630330696303482006,0.00000,9.66534,10.90092,12.40510,9.63295,12.74587,10.24740,14.65424,69.40154,0.03952,36.71019,42.31999,29.45739,55.47778,96.06682,46.19840,16.80886,84.56741,37.21775,68.35524,61.08087
2018-05-12 13:57:00,3590433799317661032,1.00000,14.69280,10.03933,11.40165,13.50141,12.26887,7.89673,9.40128,35.05766,5.53414,46.53936,56.67923,16.90566,87.33588,49.57996,46.38414,83.36312,24.90292,87.06611,24.31623,34.29234
2018-05-12 13:58:00,8630330696303481065,1.00000,9.14404,10.15219,9.93310,9.23274,12.28055,14.27516,13.10584,53.33355,0.02344,41.82948,56.91250,6.81739,26.06881,7.29166,26.16163,9.12774,36.19765,32.55206,88.07861,64.86885
2018-05-12 13:59:00,3590433799317662030,1.00000,12.23987,10.13443,14.31061,14.38904,12.75897,10.27501,5.30901,32.20327,0.47905,65.03884,56.35217,79.27144,84.03714,46.99213,50.39327,30.77386,99.16677,94.83820,23.09850,78.61025
2018-05-12 14:00:00,863033069630348081,1.00000,5.11100,16.31120,15.42987,13.44796,11.21442,11.59989,12.33967,50.76536,0.00073,23.30548,43.73571,9.85939,99.45181,78.55501,90.29451,57.70360,44.46302,48.94835,12.12792,50.81450
2018-05-12 14:01:00,863033069630348305,1.00000,14.37735,13.89989,9.30103,16.25873,10.04593,10.27093,7.82397,82.37822,4.03803,34.84769,58.97555,82.41531,98.00120,25.22086,45.64860,84.87451,7.67754,70.59208,94.84230,82.31419
2018-05-12 14:02:00,8630330696303481172,0.00000,9.28120,9.60471,15.54090,7.80937,11.54397,9.05661,10.41953,54.52768,0.02633,37.42454,60.09258,97.84511,77.21383,83.71220,47.35094,62.16272,26.90935,13.10916,0.19222,51.90843
2018-05-12 14:03:00,3590433799317661685,1.00000,14.05257,7.68661,16.20046,14.40105,9.26182,11.46160,9.85680,44.63044,2.91866,48.61673,45.34587,51.67302,11.88944,3.69178,70.18283,15.12089,90.89533,9.53136,71.41214,42.53318
2018-05-12 14:04:00,8630330696303481487,1.00000,12.27668,10.70614,13.62691,11.57329,10.58300,10.75942,9.97215,35.50971,0.49759,38.16929,42.39010,37.01878,32.11982,79.86437,72.40140,63.99104,38.32977,95.10434,90.19142,16.93201
2018-05-12 14:05:00,3590433799317661917,1.00000,8.60126,13.44746,14.06398,12.70183,10.04639,13.24972,11.31848,57.57242,0.01358,37.25652,60.42715,8.07925,84.33090,68.33387,88.14346,77.55458,80.33430,9.87786,59.58318,90.82456
2018-05-12 14:06:00,3590433799317661719,0.00000,8.36265,8.72462,12.47546,8.53783,17.34937,13.03982,11.01462,39.64466,0.01020,34.14156,31.33708,0.06939,3.93145,92.92875,14.65472,96.63072,29.75309,54.73562,37.88082,90.78546
2018-05-12 14:07:00,3590433799317661206,1.00000,13.58982,16.03418,12.94991,12.89959,8.58420,16.63597,14.78066,51.46692,1.83807,48.82565,40.44970,22.11860,39.85091,43.49101,75.57600,43.86858,91.72135,82.51768,56.29704,84.64759
2018-05-12 14:08:00,3590433799317661800,1.00000,9.18827,16.34253,13.72294,10.96453,9.00991,12.23797,12.13070,56.42023,0.02423,44.26772,55.55432,4.52307,49.51070,16.17526,78.93560,18.90367,60.30500,11.23110,4.50119,79.00290
2018-05-12 14:09:00,863033069630348214,0.00000,9.03122,11.53195,13.87317,8.82135,11.28390,7.12743,15.55270,66.64073,0.02187,38.45280,46.80359,86.03265,62.69552,68.79006,70.59029,99.16058,79.29425,70.85169,33.76805,36.20533
2018-05-12 14:10:00,863033069630348685,1.00000,11.67827,9.93071,9.32056,8.32662,12.24123,17.70339,12.41878,19.05068,0.27254,80.90620,69.14890,77.25246,46.93517,95.65150,99.53577,53.09577,31.98134,67.34470,44.38998,55.32710
2018-05-12 14:11:00,863033069630348735,0.00000,9.93382,9.67932,14.66231,12.47094,13.89703,7.00191,17.16560,57.39673,0.05093,38.35586,56.57054,25.48121,82.55772,86.84451,61.48499,32.46692,96.92703,92.82407,80.64937,88.92294
2018-05-12 14:12:00,8630330696303481172,0.00000,10.09948,9.32679,12.27674,13.13171,16.54199,8.89370,14.18033,38.40416,0.05716,49.79228,50.08550,24.80656,73.28236,57.05692,5.02395,34.36133,85.23882,20.25302,57.57592,85.99057
2018-05-12 14:13:00,8630330696303482055,0.00000,7.36934,12.57662,10.76926,10.77925,14.33673,12.07305,11.09789,51.43717,0.00523,41.52245,54.38899,48.58150,75.55358,58.96667,22.32666,21.54451,44.78919,40.20386,98.60091,37.88735
2018-05-12 14:14:00,359043379931766692,1.00000,9.10587,9.29459,14.14796,15.41384,8.28900,13.88729,12.68269,50.85245,0.02390,17.91744,26.25755,58.30867,20.15680,98.06207,72.32615,48.26942,86.19424,89.16923,11.19577,18.42160
2018-05-12 14:15:00,3590433799317661768,1.00000,14.31248,8.13258,14.47984,12.10544,9.01520,8.02308,13.64059,46.59878,3.78507,37.26852,49.25121,8.74406,76.97272,10.97815,40.06783,57.70511,60.34893,88.82578,86.65753,92.47329
2018-05-12 14:16:00,359043379931766437,0.00000,7.76602,10.55831,9.14987,9.29635,16.03470,11.71121,11.98796,44.48011,0.00858,40.65338,50.65546,22.57985,19.26041,53.92915,92.23757,31.71385,73.22254,42.81987,34.01742,87.14563
2018-05-12 14:17:00,8630330696303481602,0.00000,15.47002,13.86882,9.21269,13.48380,10.84503,17.81465,15.23553,68.84695,12.03696,44.72930,30.08159,21.76148,46.63981,77.73004,17.09028,96.27054,71.47638,24.76688,11.34784,61.26094
2018-05-12 14:18:00,863033069630348701,0.00000,10.29236,13.22011,14.57861,8.05688,13.86627,14.31073,13.35419,39.72369,0.07160,48.76196,43.98889,18.22445,75.52784,2.75145,95.04766,98.27658,85.28217,28.78608,70.93878,28.97601
2018-05-12 14:19:00,3590433799317662121,1.00000,10.49903,14.37951,15.72785,15.23472,9.31291,11.22518,12.74190,38.56306,0.08665,56.76786,41.86981,16.28475,4.69904,96.23269,48.71467,7.42526,29.41282,79.87211,42.37152,99.36602
2018-05-12 14:20:00,3590433799317661826,1.00000,13.51463,10.92207,10.07945,13.06815,8.72936,7.69126,11.13031,35.53789,1.70623,41.54974,67.91311,12.33929,96.23174,26.74662,74.02037,59.20130,89.93666,40.56346,89.41378,91.54855
2018-05-12 14:21:00,359043379931766775,0.00000,9.66273,9.88101,11.58349,8.92656,15.22189,14.03237,14.46027,27.08952,0.03932,38.88261,42.54208,49.03281,32.25381,18.10186,32.93495,92.75804,59.95245,27.05005,2.23808,76.67590
2018-05-12 14:22:00,8630330696303482170,1.00000,5.02422,9.42046,13.74932,8.10664,14.58590,13.16135,9.51579,44.28534,0.00396,30.96208,42.85326,12.94760,93.93269,24.22361,81.99523,59.93708,37.16745,58.62856,76.78302,50.96346
2018-05-12 14:23:00,3590433799317661420,1.00000,14.48334,9.08520,14.66454,16.73128,9.55868,10.86531,9.14373,61.24486,4.49025,61.05297,46.03464,29.91165,64.92544,27.34346,47.82735,70.31223,19.71131,87.48718,24.24809,31.93943
2018-05-12 14:24:00,3590433799317661180,0.00000,10.46261,10.90029,13.78444,6.33859,11.57277,12.40853,14.52332,38.09616,0.08355,30.10439,45.53916,70.05307,87.58343,51.07682,94.28064,83.07759,31.22069,67.41830,54.01046,98.52695
2018-05-12 14:25:00,359043379931766528,1.00000,13.41810,9.56020,13.83840,12.92977,8.19592,11.54814,13.19681,53.50905,1.54757,39.28315,45.67236,49.61715,0.69471,78.56965,67.50567,89.16725,62.76371,3.14317,98.79061,68.36099
2018-05-12 14:26:00,359043379931766031,1.00000,14.44214,11.01491,12.55191,11.68948,8.56213,8.25138,12.28267,48.66629,4.30710,36.98574,40.31255,36.10512,52.35636,11.24883,89.54612,40.68498,15.85020,61.13226,48.71069,6.94495
2018-05-12 14:27:00,863033069630348677,0.00000,9.90821,7.73462,12.82413,8.38750,15.89760,10.01574,15.08153,64.33568,0.04801,56.92676,27.06759,38.81942,50.43650,67.38538,30.14015,87.91391,10.08262,54.83805,54.42354,44.49077
2018-05-12 14:28:00,3590433799317661552,0.00000,11.87362,7.26051,14.33504,13.15147,13.99615,9.63018,17.81708,53.75071,0.33309,51.30553,48.05028,79.02484,80.74128,71.75094,23.03665,15.48761,47.71463,57.78963,4.81567,12.48917
2018-05-12 14:29:00,3590433799317661586,1.00000,12.66944,13.19930,14.55153,16.85808,8.44393,13.53193,13.71260,62.20224,0.73206,45.03915,63.82772,1.37227,22.21237,6.70944,65.93139,5.32381,52.71575,61.02675,43.55888,52.64911
2018-05-12 14:30:00,3590433799317662386,1.00000,9.04762,12.82094,17.51025,16.40932,9.82581,12.49240,10.57181,26.73688,0.02226,26.64015,50.82795,65.33160,14.02532,75.88473,21.07089,60.09715,8.94544,7.46411,23.86444,43.41268
2018-05-12 14:31:00,359043379931766460,1.00000,13.91503,8.75515,13.89146,14.83330,9.27368,9.73295,8.76049,34.42243,2.54307,51.33328,58.06382,42.83587,42.31316,32.63168,20.53709,15.42755,21.13329,42.27677,10.39607,22.46441
2018-05-12 14:32:00,863033069630348636,1.00000,13.85736,9.41784,13.93144,10.89354,9.17424,7.99176,12.75101,37.56484,2.40177,37.35476,39.71743,85.07097,27.64549,49.65170,24.75313,42.07394,88.63433,14.83569,88.85364,40.64832
2018-05-12 14:33:00,8630330696303481834,1.00000,9.90463,14.32315,11.54526,12.62911,12.10696,12.71185,14.68847,47.88351,0.04999,38.20620,60.36294,52.97010,84.75110,12.20889,65.89604,29.26025,33.55076,11.38117,2.21188,25.25404
2018-05-12 14:34:00,3590433799317662345,0.00000,11.98745,9.64643,16.71485,8.79742,13.90956,11.24285,11.87681,40.01033,0.37251,36.59489,51.67455,42.42396,24.13659,23.44393,93.66906,64.67356,19.59176,33.11086,3.85346,69.54100
2018-05-12 14:35:00,3590433799317661867,0.00000,13.00668,10.06502,13.16199,11.01425,12.35231,14.48980,15.97524,74.15208,1.02834,52.59512,61.62430,15.61405,62.71962,78.72711,35.75925,50.27739,12.69484,11.65917,44.08656,39.70873
2018-05-12 14:36:00,3590433799317662204,0.00000,10.86237,7.26175,10.60244,11.58183,15.61488,8.18559,12.54036,54.81203,0.12515,27.52690,80.16441,69.67102,76.82353,79.54983,20.68974,17.54450,16.96472,4.07414,26.60704,62.45521
2018-05-12 14:37:00,8630330696303482055,1.00000,10.03816,16.69229,16.04839,15.81126,7.58955,11.76354,14.21414,63.94635,0.05626,53.29098,45.92090,22.40377,93.54483,65.77953,11.11924,45.96778,7.51863,41.20744,79.05659,80.87814
2018-05-12 14:38:00,3590433799317661529,1.00000,14.37425,9.28860,14.26267,14.59342,8.15621,9.41661,10.23861,69.90016,4.02384,35.10274,48.85869,79.93574,4.15624,37.42367,15.71225,64.05539,30.26450,44.92518,17.95626,23.25361
2018-05-12 14:39:00,3590433799317662097,1.00000,12.82052,12.46985,13.94800,14.25110,9.27235,16.11577,12.03626,56.53469,0.85119,60.98890,33.37490,48.64554,35.89076,15.15547,60.90931,58.37529,49.66864,51.96588,27.24222,93.22420
2018-05-12 14:40:00,3590433799317661362,0.00000,7.05620,10.40921,8.81964,8.58081,13.36244,10.35134,10.89441,44.20348,0.00497,43.75408,53.26745,46.05154,56.09046,46.99141,54.16243,70.69051,1.82063,7.31837,14.14379,60.43399
2018-05-12 14:41:00,863033069630348545,0.00000,7.90043,9.54150,12.92380,10.28892,16.18214,15.92236,11.12344,39.44121,0.01001,63.19118,48.68530,2.14569,93.46076,76.01545,46.80462,9.86848,57.88017,39.88752,7.78923,33.64039
2018-05-12 14:42:00,8630330696303481354,0.00000,10.57080,6.91589,11.17303,10.48421,15.02225,8.08936,15.38232,40.55959,0.09130,56.28045,49.41724,76.38672,21.49491,8.67837,32.00385,29.07653,97.89941,20.01547,38.66082,91.80035
2018-05-12 14:43:00,863033069630348685,1.00000,14.61493,12.06037,12.47044,14.58394,10.13909,9.44359,6.94773,42.68351,5.11944,50.96332,55.81125,96.40339,26.25994,76.41456,64.51152,10.00606,62.84117,20.70271,90.27275,70.42186
2018-05-12 14:44:00,3590433799317661487,1.00000,13.81400,10.40773,17.47889,13.86069,5.83299,12.07263,10.16146,39.88157,2.30008,54.73484,35.22980,30.89053,58.85755,76.79710,95.47510,18.33732,29.56186,20.07691,54.37012,81.51193
2018-05-12 14:45:00,863033069630348784,1.00000,12.32105,11.05007,14.16676,12.03819,11.43378,11.91280,11.18167,51.39523,0.51941,67.13309,40.89068,11.87941,55.27829,43.93580,7.36660,13.57521,72.13637,86.07287,69.87680,34.31914
2018-05-12 14:46:00,3590433799317661271,0.00000,10.14232,10.72461,10.15403,7.42207,12.83891,14.09755,10.07312,57.53709,0.05997,35.84935,67.09130,61.85592,70.23478,96.91282,99.10460,41.37687,19.18573,49.77052,40.93482,26.05200
2018-05-12 14:47:00,863033069630348123,1.00000,15.24676,6.61486,16.51840,14.18290,8.31370,11.52229,13.00175,35.00976,9.62758,60.87830,70.40199,84.97930,25.04440,4.71404,64.77069,55.01637,72.59362,14.95486,94.29597,6.03221
2018-05-12 14:48:00,359043379931766197,0.00000,9.17886,8.14467,15.28738,13.97339,13.04056,13.79277,14.14045,45.12580,0.02502,43.75389,36.68740,86.72408,87.97857,36.42760,99.34796,32.87049,40.92187,57.89971,77.81711,0.85561
2018-05-12 14:49:00,8630330696303481487,1.00000,11.20909,11.64225,12.52984,13.63141,7.29461,15.13069,12.31792,57.32095,0.17268,76.09821,40.43129,0.73230,39.65228,73.53670,88.35396,31.21876,99.79325,77.29715,19.81416,38.38089
2018-05-12 14:50:00,3590433799317662303,0.00000,10.23905,10.17521,12.53691,9.10954,15.84126,11.96937,15.05090,53.21836,0.06785,51.68581,50.63901,44.43542,77.44234,45.44284,36.32504,16.42723,52.71388,58.11980,6.56160,78.85624
2018-05-12 14:51:00,3590433799317662436,0.00000,15.50558,9.83965,10.72415,11.49405,9.21325,6.35261,14.31081,56.25831,12.47022,59.97992,47.04068,39.65165,41.00362,27.25467,18.94412,57.15100,66.21109,55.28048,76.05675,50.12547
2018-05-12 14:52:00,8630330696303481529,1.00000,11.08805,17.98887,15.85475,16.79609,5.65356,13.12820,14.45814,49.16050,0.15344,45.33759,37.27507,84.79666,85.68667,61.84631,3.56038,75.51375,65.38305,34.61933,32.45850,19.34162
2018-05-12 14:53:00,3590433799317662121,0.00000,9.69888,9.40691,11.80142,10.11656,17.49961,8.58879,10.63163,58.24612,0.04015,58.93525,51.65571,0.24462,81.84015,49.51599,11.55573,40.37986,54.77546,77.89704,15.37741,82.21964
2018-05-12 14:54:00,8630330696303482402,1.00000,11.65842,9.25995,16.01437,13.74015,11.44798,14.69408,8.78683,86.76676,0.26892,40.17012,52.91634,13.34660,14.28692,74.44907,13.35546,86.59850,73.56701,81.77477,50.24155,93.23322
2018-05-12 14:55:00,863033069630348917,1.00000,14.61616,11.17318,14.41294,13.85524,10.00228,10.41931,10.17617,47.83455,5.12581,35.60815,31.53637,84.12823,26.77179,1.32030,68.99782,39.86555,8.49299,58.69641,37.19788,13.24687
2018-05-12 14:56:00,3590433799317661347,1.00000,12.90992,10.10233,13.35080,13.76817,11.29758,9.94276,8.63256,38.30233,0.93200,35.49420,53.55787,54.12582,50.07281,66.63040,57.62838,88.61854,83.21625,54.09787,37.14678,39.21288
2018-05-12 14:57:00,3590433799317661735,1.00000,15.34739,12.56541,13.43381,16.15436,9.29770,12.92605,9.45712,48.88189,10.64808,37.01251,55.07671,91.72209,37.26394,77.34459,53.94445,14.77066,83.70859,31.76833,91.38802,33.64435
2018-05-12 14:58:00,8630330696303481537,1.00000,13.37778,13.79183,9.80384,13.71260,9.83316,15.77392,17.44703,66.35919,1.48658,67.11585,43.61091,14.34557,32.91366,27.43351,30.49436,37.89588,31.33158,97.16104,19.14093,5.34190
2018-05-12 14:59:00,3590433799317661131,1.00000,12.34430,9.24001,13.98597,12.82828,12.58644,9.94204,7.51672,51.09292,0.52976,27.51120,70.09391,98.13778,66.86131,39.69453,39.58685,37.57599,79.88589,18.84550,5.11672,28.68698
2018-05-12 15:00:00,359043379931766247,1.00000,13.01856,12.90472,12.83782,11.77528,10.29750,16.39492,12.07599,65.10544,1.03880,53.42454,60.88226,28.85733,92.70659,66.75078,74.07001,71.03404,61.87144,58.31908,23.45800,18.69230
2018-05-12 15:01:00,8630330696303481842,1.00000,12.45665,10.66022,15.23835,12.69603,11.93812,12.05454,9.64938,47.02431,0.59241,61.28502,47.62251,3.87451,50.26749,73.19556,99.77572,90.04005,61.43484,41.52734,80.69042,59.07228
2018-05-12 15:02:00,359043379931766924,0.00000,12.26233,10.05307,14.18401,10.98241,9.16340,12.38231,16.73209,36.69373,0.48790,32.78635,31.38676,52.41385,22.67014,58.99889,34.93722,40.21376,38.52856,16.61319,52.90698,98.02807
2018-05-12 15:03:00,8630330696303481438,1.00000,8.95112,12.19922,12.60830,14.38194,10.07526,14.43868,12.66237,55.78004,0.01966,64.29372,55.91327,13.00611,11.20217,54.23911,24.82678,75.50914,2.71028,55.64520,28.22605,45.62927
2018-05-12 15:04:00,8630330696303482402,1.00000,13.85180,12.43951,14.50744,13.76468,7.83057,12.98734,8.86769,26.98393,2.38757,29.82744,23.72504,30.10726,21.87403,24.04065,7.49316,67.05662,64.26225,58.72025,92.64006,26.49409
2018-05-12 15:05:00,863033069630348420,0.00000,6.56101,11.09854,14.01698,10.14349,10.94217,10.91494,12.04642,28.64861,0.00341,36.04104,52.78386,84.53464,38.86768,20.97301,54.50920,65.65944,34.59030,38.61954,87.29831,36.85186
2018-05-12 15:06:00,3590433799317662394,0.00000,14.30172,3.98800,15.49900,12.71136,15.56588,12.99387,12.57994,46.31849,3.74350,49.28864,62.36672,61.93400,42.55994,90.49197,45.88426,61.94904,9.27151,99.91830,87.95058,3.96869
2018-05-12 15:07:00,359043379931766304,1.00000,10.86527,13.03678,14.68083,13.42059,11.63934,13.77855,11.24072,40.56179,0.12422,60.06278,73.46177,88.99327,56.55935,33.54731,38.39273,52.61739,84.13023,97.38095,80.89472,19.06679
2018-05-12 15:08:00,3590433799317662469,0.00000,11.25417,7.08999,14.44779,9.68944,14.34748,13.49377,10.36025,61.45728,0.18074,70.83492,67.41780,46.95491,12.32745,71.09536,27.97629,19.45429,76.94463,1.95556,90.68866,51.08833
2018-05-12 15:09:00,8630330696303481685,0.00000,9.18306,8.24279,11.00501,8.78207,13.88764,10.87129,13.79731,60.74051,0.02494,55.48690,58.55527,25.09574,37.22610,27.95436,35.11159,30.89463,71.81035,90.48174,53.34016,43.23386
2018-05-12 15:10:00,8630330696303482485,0.00000,9.55862,9.78030,12.63872,9.01462,12.48927,9.19928,12.46063,52.00407,0.03405,31.00234,50.87748,95.26664,22.10414,57.61929,76.07667,28.92344,91.53493,30.83378,34.57511,9.46992
2018-05-12 15:11:00,8630330696303481172,0.00000,8.84579,9.51851,12.44271,7.41884,12.72775,8.94716,12.63901,29.77444,0.01749,55.76850,47.27610,10.63882,50.87094,14.00119,38.31430,21.51906,83.83917,61.71380,71.22338,33.39732
2018-05-12 15:12:00,3590433799317662303,0.00000,9.99900,10.48791,13.35709,9.77552,12.88938,12.27824,10.90105,19.83478,0.05279,33.27834,45.85987,68.71370,61.76667,66.04576,84.57585,80.31908,57.35985,68.32051,63.63759,12.25649
2018-05-12 15:13:00,3590433799317661982,1.00000,14.93848,9.16479,11.79131,13.13468,8.77919,4.72964,8.55771,56.93892,7.07317,44.89647,46.62410,13.49556,81.39933,37.93405,56.90842,62.49281,11.86414,52.52701,59.84355,45.28320
2018-05-12 15:14:00,863033069630348636,0.00000,9.71803,10.01606,10.39490,9.54006,13.87367,8.63623,14.83301,49.32888,0.04118,54.58201,41.89565,20.31060,59.57071,15.64295,2.12868,73.85657,87.30149,77.11304,91.96173,30.97503
